,ID,task,block,trial,fiksacja3,fiksacja3_dur,fiksacja,fiksacja_dur,stimulus_type,stimulus,duration_type,duration,maska,maska_dur,fiksacja2,fiksacja2_dur,beh_response,response_dur,button,accuracy,accuracy_RT,pas_response,pas_response_dur,PAS,PAS_RT
124,dc1_01,high,1,9,80.9034,2.0102,82.9136,1.7399,mn3,84.6535,dur2,0.047,84.7005,0.2469,84.9474,2.0103,86.9694,1.5166,54.0,0.0,376.3,88.4977,1.3402,1.0,682.0
125,dc1_01,high,1,10,89.8379,2.0102,91.8481,1.7399,mc7,93.588,dur2,0.047,93.635,0.2469,93.8819,2.0103,95.9039,1.5165,44.0,1.0,353.5,97.4322,1.3402,2.0,835.9
126,dc1_01,high,1,11,98.7724,3.0095,101.7819,1.7399,sn3,103.5218,dur1,0.0117,103.5335,0.2469,103.7804,2.0102,105.8024,1.5165,41.0,1.0,483.5,107.3307,1.3401,1.0,459.8
127,dc1_01,high,1,12,108.6708,1.011,109.6818,1.7399,sc3,111.4217,dur2,0.047,111.4687,0.2469,111.7156,2.0103,113.7376,1.5165,54.0,0.0,291.1,115.2659,1.3402,2.0,712.5
128,dc1_01,high,1,13,116.6061,3.0095,119.6156,1.7399,sc7,121.3555,dur1,0.0117,121.3672,0.2469,121.6141,2.0102,123.6361,1.5165,44.0,1.0,358.3,125.1644,1.3401,4.0,1237.3
129,dc1_01,high,1,14,126.5045,2.0103,128.5148,1.7399,mn1,130.2547,dur4,0.1528,130.4075,0.2469,130.6544,2.0102,132.6764,1.5165,54.0,0.0,354.8,134.2047,1.3401,3.0,958.0
130,dc1_01,high,1,15,135.5448,3.0095,138.5543,1.7399,mn3,140.2942,dur3,0.0823,140.3765,0.2469,140.6234,2.0102,142.6454,1.5165,54.0,0.0,343.7,144.1737,1.3401,2.0,387.1
131,dc1_01,high,1,16,145.5138,1.011,146.5248,1.7399,mc1,148.2647,dur2,0.047,148.3117,0.2469,148.5586,2.0103,150.5806,1.5165,54.0,0.0,1367.2,152.1089,1.3402,1.0,917.2
132,dc1_01,high,1,17,153.4491,1.011,154.4601,1.7399,mc9,156.2,dur3,0.0822,156.2822,0.2469,156.5291,2.0103,158.5511,1.5165,44.0,1.0,291.5,160.0794,1.3402,2.0,406.5
133,dc1_01,high,1,18,161.4196,2.0102,163.4298,1.7399,sn7,165.1697,dur3,0.0823,165.252,0.2469,165.4989,2.0102,167.5209,1.5165,44.0,1.0,505.0,169.0492,1.3401,3.0,828.8
134,dc1_01,high,1,20,180.2878,1.011,181.2988,1.7399,mc7,183.0387,dur1,0.0117,183.0504,0.2469,183.2973,2.0103,185.3193,1.5165,51.0,0.0,1157.5,186.8476,1.3402,2.0,925.8
135,dc1_01,high,1,22,197.1575,1.011,198.1685,1.7399,mc1,199.9084,dur4,0.1528,200.0612,0.2469,200.3081,2.0103,202.3301,1.5165,41.0,1.0,632.3,203.8584,1.3402,3.0,615.7
136,dc1_01,high,1,23,205.1986,2.0102,207.2088,1.7399,sc3,208.9487,dur1,0.0117,208.9604,0.2469,209.2073,2.0103,211.2293,1.5165,41.0,1.0,1089.2,212.7576,1.3402,1.0,1231.8
137,dc1_01,high,1,24,214.0978,2.0102,216.108,1.7399,sn1,217.8479,dur3,0.0823,217.9302,0.2469,218.1771,2.0102,220.1991,1.5165,54.0,0.0,210.6,221.7274,1.3401,1.0,509.7
138,dc1_01,high,1,25,223.0675,1.011,224.0785,1.7399,sc1,225.8184,dur2,0.047,225.8654,0.2469,226.1123,4.0088,230.1328,1.5165,54.0,0.0,398.4,231.6611,1.3402,3.0,799.9
139,dc1_01,high,1,28,254.7967,2.0103,256.807,1.7398,mn7,258.5468,dur4,0.1529,258.6997,0.2469,258.9466,2.0102,260.9686,1.5165,44.0,1.0,708.1,262.4968,1.3402,3.0,640.8
140,dc1_01,high,1,29,263.837,3.0095,266.8465,1.7399,sc7,268.5864,dur3,0.0823,268.6687,0.2469,268.9156,4.0087,272.9361,1.5165,44.0,1.0,416.9,274.4643,1.3402,2.0,1040.0
141,dc1_01,high,1,30,275.8045,2.0103,277.8148,1.7398,mc7,279.5546,dur4,0.1529,279.7075,0.2468,279.9543,2.0103,281.9764,1.5165,44.0,1.0,447.0,283.5046,1.3402,3.0,1138.4
142,dc1_01,high,1,31,284.8448,1.011,285.8558,1.7399,sn1,287.5957,dur2,0.047,287.6427,0.2469,287.8896,2.0102,289.9116,1.5165,54.0,0.0,442.9,291.4399,1.3401,1.0,348.1
143,dc1_01,high,1,35,329.4702,3.0095,332.4797,1.7399,mc9,334.2196,dur2,0.047,334.2666,0.2469,334.5135,2.0103,336.5355,1.5165,44.0,1.0,326.5,338.0638,1.3402,3.0,309.7
144,dc1_01,high,1,37,348.3032,3.0095,351.3127,1.7399,sn3,353.0526,dur4,0.1528,353.2054,0.2469,353.4523,2.0102,355.4743,1.5165,41.0,1.0,749.5,357.0025,1.3402,4.0,383.2
145,dc1_01,high,1,38,358.3427,2.0103,360.353,1.7398,sc3,362.0928,dur3,0.0823,362.1751,0.2469,362.422,6.0073,368.441,1.5165,41.0,1.0,440.6,369.9693,1.3402,1.0,351.9
146,dc1_01,high,1,39,371.3095,2.0102,373.3197,1.7399,sn3,375.0596,dur3,0.0823,375.1419,0.2469,375.3888,2.0102,377.4108,1.5165,41.0,1.0,278.9,378.9391,1.3401,3.0,485.8
147,dc1_01,high,1,40,380.2792,3.0095,383.2887,1.7399,sn9,385.0286,dur3,0.0823,385.1109,0.2469,385.3578,4.0087,389.3783,1.5165,44.0,1.0,574.1,390.9066,1.3401,4.0,396.7
148,dc1_01,high,1,41,392.2467,1.011,393.2577,1.7399,sc9,394.9976,dur3,0.0823,395.0799,0.2469,395.3268,2.0102,397.3488,1.5165,44.0,1.0,416.2,398.8771,1.3401,2.0,421.8
149,dc1_01,high,1,44,425.0104,1.011,426.0214,1.7399,sn7,427.7613,dur2,0.047,427.8083,0.2469,428.0552,2.0103,430.0772,1.5165,51.0,0.0,795.9,431.6055,1.3402,2.0,1091.8
150,dc1_01,high,1,46,440.9867,3.0095,443.9962,1.7399,mn1,445.7361,dur2,0.047,445.7831,0.2469,446.03,2.0103,448.052,1.5165,54.0,0.0,357.1,449.5803,1.3402,1.0,282.0
151,dc1_01,high,1,47,450.9205,1.011,451.9315,1.7398,mc3,453.6713,dur4,0.1529,453.8242,0.2468,454.071,6.0073,460.0901,1.5165,41.0,1.0,337.4,461.6183,1.3402,2.0,455.6
152,dc1_01,high,1,48,462.9585,2.0103,464.9688,1.7398,sc9,466.7086,dur1,0.0118,466.7204,0.2469,466.9673,2.0102,468.9893,1.5165,44.0,1.0,357.4,470.5175,1.3402,2.0,938.2
153,dc1_01,high,1,49,471.8577,1.011,472.8687,1.7399,mc3,474.6086,dur3,0.0823,474.6909,0.2469,474.9378,2.0102,476.9598,1.5165,54.0,0.0,370.2,478.488,1.3402,1.0,268.0
154,dc1_01,high,1,51,489.7267,1.011,490.7377,1.7399,mc1,492.4776,dur3,0.0823,492.5599,0.2468,492.8067,4.0088,496.8273,1.5165,54.0,0.0,350.7,498.3555,1.3402,2.0,333.5
155,dc1_01,high,1,52,499.6957,2.0103,501.706,1.7398,mn3,503.4458,dur4,0.1529,503.5987,0.2468,503.8455,2.0103,505.8675,1.5166,41.0,1.0,485.2,507.3958,1.3402,3.0,563.8
156,dc1_01,high,1,54,517.6352,1.011,518.6462,1.7399,mn9,520.3861,dur2,0.047,520.4331,0.2469,520.68,2.0102,522.702,1.5165,44.0,1.0,312.9,524.2303,1.3401,1.0,334.5
157,dc1_01,high,1,55,525.5704,2.0103,527.5807,1.7399,mn7,529.3206,dur3,0.0823,529.4029,0.2468,529.6497,2.0103,531.6717,1.5166,44.0,1.0,297.2,533.2,1.3402,1.0,225.3
158,dc1_01,high,1,56,534.5402,2.0103,536.5505,1.7398,mn9,538.2903,dur1,0.0118,538.3021,0.2469,538.549,4.0087,542.5695,1.5165,51.0,0.0,1341.7,544.0977,1.3402,1.0,608.0
159,dc1_01,high,1,57,545.4379,1.011,546.4489,1.7399,sn9,548.1888,dur2,0.047,548.2358,0.2469,548.4827,2.0103,550.5047,1.5165,44.0,1.0,400.1,552.033,1.3401,2.0,324.2
160,dc1_01,high,1,58,553.3731,3.0096,556.3827,1.7398,sc1,558.1225,dur3,0.0823,558.2048,0.2469,558.4517,2.0103,560.4737,1.5165,54.0,0.0,287.1,562.002,1.3401,1.0,1266.1
161,dc1_01,high,1,59,563.3421,2.0103,565.3524,1.7399,mc3,567.0923,dur2,0.047,567.1393,0.2469,567.3862,2.0102,569.4082,1.5165,54.0,0.0,284.8,570.9365,1.3401,2.0,320.9
162,dc1_01,high,1,60,572.2766,2.0103,574.2869,1.7399,mn7,576.0268,dur2,0.047,576.0738,0.2469,576.3207,2.0102,578.3427,1.5165,51.0,0.0,299.5,579.871,1.3401,1.0,776.7
163,dc1_01,high,1,62,590.1103,2.0103,592.1206,1.7399,mn9,593.8605,dur3,0.0823,593.9428,0.2468,594.1896,2.0103,596.2117,1.5165,44.0,1.0,1104.1,597.7399,1.3402,1.0,962.6
164,dc1_01,high,1,64,608.9786,1.011,609.9896,1.7398,sn9,611.7294,dur1,0.0118,611.7412,0.2469,611.9881,6.0072,618.0071,1.5165,44.0,1.0,288.1,619.5354,1.3401,2.0,384.1
165,dc1_01,high,1,66,630.774,1.011,631.785,1.7399,mc1,633.5249,dur1,0.0117,633.5366,0.2469,633.7835,4.0088,637.804,1.5166,41.0,1.0,1091.1,639.3323,1.3402,2.0,566.7
166,dc1_01,high,1,67,640.6725,1.011,641.6835,1.7399,sc1,643.4234,dur1,0.0117,643.4351,0.2469,643.682,2.0103,645.704,1.5165,54.0,0.0,280.9,647.2323,1.3401,2.0,489.5
167,dc1_01,high,1,70,666.512,2.0102,668.5222,1.7399,mn1,670.2621,dur1,0.0117,670.2738,0.2469,670.5207,4.0088,674.5412,1.5166,41.0,1.0,296.7,676.0695,1.3402,1.0,284.5
168,dc1_01,high,1,72,686.3089,3.0095,689.3184,1.7399,sc9,691.0583,dur2,0.047,691.1053,0.2469,691.3522,6.0072,697.3712,1.5165,44.0,1.0,392.0,698.8995,1.3401,1.0,193.1
169,dc1_01,high,1,74,709.1389,3.0095,712.1484,1.7398,sn3,713.8882,dur2,0.0471,713.9353,0.2468,714.1821,6.0073,720.2012,1.5165,41.0,1.0,423.5,721.7294,1.3402,1.0,618.2
170,dc1_01,high,1,75,723.0696,3.0095,726.0791,1.7399,mn1,727.819,dur3,0.0823,727.9013,0.2469,728.1482,2.0102,730.1702,1.5165,54.0,0.0,1453.8,731.6984,1.3402,2.0,821.6
171,dc1_01,high,1,76,733.0386,1.011,734.0496,1.7399,sn7,735.7895,dur1,0.0117,735.8012,0.2469,736.0481,2.0103,738.0701,1.5166,44.0,1.0,296.7,739.5984,1.3402,3.0,528.5
172,dc1_01,high,1,77,740.9386,1.011,741.9496,1.7398,sc7,743.6894,dur2,0.0471,743.7365,0.2469,743.9834,2.0102,746.0054,1.5165,51.0,0.0,405.8,747.5336,1.3402,1.0,155.1
173,dc1_01,high,1,78,748.8738,3.0095,751.8833,1.7399,sc1,753.6232,dur4,0.1528,753.776,0.2469,754.0229,2.0103,756.0449,1.5165,54.0,0.0,504.1,757.5732,1.3402,2.0,374.4
174,dc1_01,high,1,79,758.9134,1.011,759.9244,1.7398,sn1,761.6642,dur4,0.1529,761.8171,0.2468,762.0639,2.0103,764.086,1.5165,41.0,1.0,329.9,765.6142,1.3402,1.0,222.9
175,dc1_01,high,2,1,0.0038,2.0102,2.014,1.7399,mn7,3.7539,dur1,0.0117,3.7656,0.2469,4.0125,2.0103,6.0345,1.5165,51.0,0.0,279.6,7.5628,1.4812,1.0,264.5
176,dc1_01,high,2,2,9.0558,2.0103,11.0661,1.7398,sc9,12.8059,dur3,0.0823,12.8882,0.2469,13.1351,2.0103,15.1571,1.5165,44.0,1.0,255.6,16.6854,1.4107,2.0,222.6
177,dc1_01,high,2,3,18.1079,3.0095,21.1174,1.7398,mc3,22.8572,dur2,0.0471,22.9043,0.2468,23.1511,2.0103,25.1731,1.5166,54.0,0.0,259.7,26.7014,1.446,2.0,271.7
178,dc1_01,high,2,4,28.1591,2.0103,30.1694,1.7399,mc7,31.9093,dur1,0.0117,31.921,0.2469,32.1679,2.0103,34.1899,1.5165,51.0,0.0,552.3,35.7182,1.4812,1.0,213.6
179,dc1_01,high,2,5,37.2112,2.0103,39.2215,1.7398,mc1,40.9613,dur2,0.047,41.0083,0.2469,41.2552,2.0103,43.2772,1.5165,54.0,0.0,316.9,44.8055,1.446,1.0,518.9
180,dc1_01,high,2,7,56.3145,3.0095,59.324,1.7399,mc9,61.0639,dur2,0.047,61.1109,0.2469,61.3578,2.0103,63.3798,1.5165,44.0,1.0,201.3,64.9081,1.446,3.0,406.6
181,dc1_01,high,2,8,66.3658,1.011,67.3768,1.7399,sn1,69.1167,dur3,0.0823,69.199,0.2469,69.4459,2.0102,71.4679,1.5165,54.0,0.0,265.4,72.9962,1.4107,1.0,235.6
182,dc1_01,high,2,9,74.4186,3.0095,77.4281,1.7399,mn1,79.168,dur4,0.1528,79.3208,0.2469,79.5677,4.0088,83.5882,1.5165,41.0,1.0,527.2,85.1165,1.3402,1.0,221.3
183,dc1_01,high,2,10,86.4567,1.011,87.4677,1.7399,mn9,89.2076,dur2,0.047,89.2546,0.2468,89.5014,2.0103,91.5235,1.5165,44.0,1.0,330.0,93.0517,1.3402,3.0,1171.4
184,dc1_01,high,2,11,94.3919,1.011,95.4029,1.7399,sc7,97.1428,dur2,0.047,97.1898,0.2469,97.4367,6.0073,103.4557,1.5165,44.0,1.0,440.7,104.984,1.3401,3.0,266.2
185,dc1_01,high,2,12,106.3241,1.0111,107.3352,1.7398,mc7,109.075,dur2,0.0471,109.1221,0.2468,109.3689,2.0103,111.3909,1.5166,44.0,1.0,488.2,112.9192,1.3402,3.0,373.1
186,dc1_01,high,2,13,114.2594,3.0095,117.2689,1.7399,sc1,119.0088,dur3,0.0823,119.0911,0.2468,119.3379,2.0103,121.3599,1.5166,54.0,0.0,296.8,122.8882,1.3402,3.0,638.1
187,dc1_01,high,2,14,124.2284,1.011,125.2394,1.7399,mn3,126.9793,dur3,0.0823,127.0616,0.2468,127.3084,2.0103,129.3304,1.5166,54.0,0.0,596.6,130.8587,1.3402,2.0,522.7
188,dc1_01,high,2,15,132.1989,1.011,133.2099,1.7399,mc3,134.9498,dur1,0.0117,134.9615,0.2469,135.2084,4.0088,139.2289,1.5165,41.0,1.0,475.2,140.7572,1.3402,1.0,191.1
189,dc1_01,high,2,16,142.0974,2.0102,144.1076,1.7399,sn1,145.8475,dur4,0.1528,146.0003,0.2469,146.2472,2.0103,148.2692,1.5165,41.0,1.0,341.8,149.7975,1.3401,2.0,292.2
190,dc1_01,high,2,17,151.1376,3.0096,154.1472,1.7398,sc3,155.887,dur2,0.0471,155.9341,0.2468,156.1809,6.0073,162.2,1.5165,41.0,1.0,512.6,163.7282,1.3402,1.0,409.8
191,dc1_01,high,2,18,165.0684,3.0095,168.0779,1.7399,mc9,169.8178,dur3,0.0823,169.9001,0.2468,170.1469,4.0088,174.1675,1.5165,44.0,1.0,338.6,175.6957,1.3402,2.0,999.8
192,dc1_01,high,2,20,189.9321,1.011,190.9431,1.7399,sc3,192.683,dur4,0.1528,192.8358,0.2469,193.0827,2.0103,195.1047,1.5165,54.0,0.0,230.2,196.633,1.3402,3.0,256.4
193,dc1_01,high,2,21,197.9732,2.0102,199.9834,1.7399,mn9,201.7233,dur1,0.0118,201.7351,0.2468,201.9819,2.0103,204.0039,1.5166,44.0,1.0,562.3,205.5322,1.3402,1.0,356.0
194,dc1_01,high,2,22,206.8724,2.0102,208.8826,1.7399,sc9,210.6225,dur2,0.047,210.6695,0.2469,210.9164,2.0103,212.9384,1.5165,44.0,1.0,293.8,214.4667,1.3402,3.0,284.2
195,dc1_01,high,2,24,224.7061,3.0095,227.7156,1.7399,sn3,229.4555,dur3,0.0823,229.5378,0.2468,229.7846,2.0103,231.8067,1.5165,54.0,0.0,1087.7,233.3349,1.3402,2.0,682.1
196,dc1_01,high,2,26,242.5751,3.0095,245.5846,1.7398,sc7,247.3244,dur4,0.1529,247.4773,0.2468,247.7241,2.0103,249.7462,1.5165,44.0,1.0,307.9,251.2744,1.3402,3.0,268.0
197,dc1_01,high,2,27,252.6146,2.0103,254.6249,1.7398,mn9,256.3647,dur3,0.0823,256.447,0.2469,256.6939,2.0103,258.7159,1.5165,51.0,0.0,531.7,260.2442,1.3402,2.0,576.9
198,dc1_01,high,2,28,261.5844,3.0095,264.5939,1.7398,sn7,266.3337,dur2,0.0471,266.3808,0.2468,266.6276,2.0103,268.6497,1.5165,44.0,1.0,483.1,270.1779,1.3402,3.0,356.0
199,dc1_01,high,2,29,271.5181,1.011,272.5291,1.7399,mn3,274.269,dur4,0.1528,274.4218,0.2469,274.6687,2.0102,276.6907,1.5165,54.0,0.0,330.2,278.219,1.3401,3.0,185.2
200,dc1_01,high,2,30,279.5591,2.0103,281.5694,1.7399,mn7,283.3093,dur3,0.0823,283.3916,0.2468,283.6384,4.0088,287.659,1.5165,44.0,1.0,332.6,289.1872,1.3402,1.0,260.9
201,dc1_01,high,2,31,290.5274,3.0095,293.5369,1.7399,sn3,295.2768,dur4,0.1528,295.4296,0.2469,295.6765,2.0102,297.6985,1.5165,41.0,1.0,603.9,299.2268,1.3401,4.0,371.5
202,dc1_01,high,2,32,300.5669,3.0095,303.5764,1.7399,mn1,305.3163,dur3,0.0823,305.3986,0.2469,305.6455,2.0102,307.6675,1.5165,54.0,0.0,1355.9,309.1958,1.3401,2.0,824.5
203,dc1_01,high,2,33,310.5359,2.0103,312.5462,1.7399,mc1,314.2861,dur4,0.1528,314.4389,0.2469,314.6858,2.0102,316.7078,1.5165,41.0,1.0,755.6,318.2361,1.3401,4.0,700.5
204,dc1_01,high,2,35,329.4747,3.0095,332.4842,1.7399,mn7,334.2241,dur4,0.1528,334.3769,0.2469,334.6238,4.0087,338.6443,1.5165,44.0,1.0,341.8,340.1726,1.3401,3.0,670.2
205,dc1_01,high,2,36,341.5127,2.0103,343.523,1.7399,sn9,345.2629,dur4,0.1528,345.4157,0.2469,345.6626,2.0102,347.6846,1.5165,44.0,1.0,547.8,349.2129,1.3401,1.0,358.8
206,dc1_01,high,2,37,350.553,2.0103,352.5633,1.7399,sn7,354.3032,dur1,0.0117,354.3149,0.2469,354.5618,4.0088,358.5823,1.5165,44.0,1.0,617.4,360.1106,1.3402,1.0,305.8
207,dc1_01,high,2,39,370.35,3.0095,373.3595,1.7399,mn1,375.0994,dur2,0.047,375.1464,0.2469,375.3933,4.0087,379.4138,1.5165,54.0,0.0,402.5,380.942,1.3402,2.0,284.0
208,dc1_01,high,2,40,382.2822,3.0095,385.2917,1.7399,mc3,387.0316,dur3,0.0823,387.1139,0.2469,387.3608,2.0102,389.3828,1.5165,54.0,0.0,305.2,390.911,1.3402,3.0,241.0
209,dc1_01,high,2,41,392.2512,3.0095,395.2607,1.7399,sn7,397.0006,dur4,0.1528,397.1534,0.2469,397.4003,2.0103,399.4223,1.5165,44.0,1.0,622.3,400.9506,1.3402,4.0,299.5
210,dc1_01,high,2,42,402.2908,1.011,403.3018,1.7398,mc7,405.0416,dur4,0.1529,405.1945,0.2468,405.4413,2.0103,407.4634,1.5165,44.0,1.0,725.7,408.9916,1.3402,2.0,330.7
211,dc1_01,high,2,43,410.3318,2.0103,412.3421,1.7398,sc9,414.0819,dur4,0.1529,414.2348,0.2468,414.4816,2.0103,416.5036,1.5166,44.0,1.0,733.0,418.0319,1.3402,2.0,688.3
212,dc1_01,high,2,44,419.3721,2.0102,421.3823,1.7399,mn9,423.1222,dur4,0.1528,423.275,0.2469,423.5219,4.0088,427.5424,1.5166,44.0,1.0,293.4,429.0707,1.3402,2.0,621.7
213,dc1_01,high,2,45,430.4109,1.011,431.4219,1.7399,sc3,433.1618,dur1,0.0117,433.1735,0.2469,433.4204,2.0102,435.4424,1.5165,54.0,0.0,256.5,436.9707,1.3401,1.0,270.1
214,dc1_01,high,2,46,438.3108,3.0096,441.3204,1.7398,mc3,443.0602,dur4,0.1529,443.2131,0.2468,443.4599,6.0073,449.479,1.5165,41.0,1.0,299.6,451.0072,1.3402,3.0,600.8
215,dc1_01,high,2,47,452.3474,2.0103,454.3577,1.7398,sn9,456.0975,dur2,0.0471,456.1446,0.2468,456.3914,2.0103,458.4134,1.5166,44.0,1.0,332.3,459.9417,1.3402,2.0,708.2
216,dc1_01,high,2,48,461.2819,1.011,462.2929,1.7399,sc1,464.0328,dur4,0.1528,464.1856,0.2469,464.4325,4.0087,468.453,1.5165,54.0,0.0,535.0,469.9812,1.3402,1.0,166.0
217,dc1_01,high,2,50,480.2206,2.0103,482.2309,1.7399,sn1,483.9708,dur2,0.047,484.0178,0.2469,484.2647,2.0102,486.2867,1.5165,54.0,0.0,303.3,487.815,1.3401,2.0,274.1
218,dc1_01,high,2,51,489.1551,1.011,490.1661,1.7399,sc1,491.906,dur2,0.047,491.953,0.2469,492.1999,2.0103,494.2219,1.5165,41.0,1.0,935.6,495.7502,1.3402,1.0,401.2
219,dc1_01,high,2,52,497.0904,3.0095,500.0999,1.7398,mc1,501.8397,dur1,0.0118,501.8515,0.2469,502.0984,2.0102,504.1204,1.5165,54.0,0.0,400.7,505.6487,1.3401,2.0,628.7
220,dc1_01,high,2,54,514.8888,3.0095,517.8983,1.7399,mc9,519.6382,dur4,0.1528,519.791,0.2469,520.0379,4.0087,524.0584,1.5165,44.0,1.0,299.4,525.5867,1.3401,4.0,514.2
221,dc1_01,high,2,55,526.9268,2.0103,528.9371,1.7399,sn9,530.677,dur3,0.0823,530.7593,0.2468,531.0061,2.0103,533.0282,1.5165,51.0,0.0,1327.6,534.5564,1.3402,1.0,794.9
222,dc1_01,high,2,57,545.7951,2.0102,547.8053,1.7399,sn7,549.5452,dur3,0.0823,549.6275,0.2469,549.8744,6.0072,555.8934,1.5165,44.0,1.0,368.8,557.4217,1.3401,4.0,783.0
223,dc1_01,high,2,58,558.7618,2.0103,560.7721,1.7399,sc7,562.512,dur1,0.0117,562.5237,0.2469,562.7706,2.0102,564.7926,1.5165,44.0,1.0,1040.4,566.3209,1.3401,4.0,829.4
224,dc1_01,high,2,60,575.5963,2.0102,577.6065,1.7399,mn3,579.3464,dur1,0.0118,579.3582,0.2468,579.605,6.0073,585.6241,1.5165,54.0,0.0,231.6,587.1523,1.3402,1.0,324.1
225,dc1_01,high,2,61,588.4925,1.011,589.5035,1.7399,mn7,591.2434,dur2,0.047,591.2904,0.2469,591.5373,2.0102,593.5593,1.5165,44.0,1.0,237.6,595.0876,1.3401,2.0,406.5
226,dc1_01,high,2,63,606.3262,1.011,607.3372,1.7399,mc9,609.0771,dur1,0.0117,609.0888,0.2469,609.3357,6.0073,615.3547,1.5166,44.0,1.0,372.7,616.883,1.3402,1.0,303.1
227,dc1_01,high,2,68,654.8193,1.011,655.8303,1.7399,sn9,657.5702,dur1,0.0117,657.5819,0.2469,657.8288,2.0103,659.8508,1.5165,44.0,1.0,773.5,661.3791,1.3402,1.0,509.8
228,dc1_01,high,2,69,662.7193,1.011,663.7303,1.7399,mn1,665.4702,dur1,0.0117,665.4819,0.2469,665.7288,2.0102,667.7508,1.5165,41.0,1.0,617.5,669.2791,1.3401,2.0,791.2
229,dc1_01,high,2,70,670.6192,1.0111,671.6303,1.7398,sn1,673.3701,dur1,0.0118,673.3819,0.2469,673.6288,6.0072,679.6478,1.5165,54.0,0.0,309.3,681.176,1.3402,2.0,708.8
230,dc1_01,high,2,72,691.4154,1.011,692.4264,1.7399,mc1,694.1663,dur3,0.0823,694.2486,0.2469,694.4955,2.0102,696.5175,1.5165,54.0,0.0,548.8,698.0458,1.3401,3.0,422.7
231,dc1_01,high,2,73,699.3859,1.011,700.3969,1.7399,sc7,702.1368,dur3,0.0823,702.2191,0.2469,702.466,2.0102,704.488,1.5165,44.0,1.0,175.5,706.0163,1.3401,1.0,274.5
232,dc1_01,high,2,74,707.3564,2.0103,709.3667,1.7399,sc1,711.1066,dur1,0.0117,711.1183,0.2469,711.3652,2.0103,713.3872,1.5165,54.0,0.0,641.8,714.9155,1.3402,2.0,1035.9
233,dc1_01,high,2,75,716.2557,3.0095,719.2652,1.7398,sc3,721.005,dur3,0.0823,721.0873,0.2469,721.3342,6.0073,727.3532,1.5165,41.0,1.0,678.0,728.8815,1.3402,1.0,210.6
234,dc1_01,high,2,76,730.2217,2.0102,732.2319,1.7399,mc7,733.9718,dur3,0.0823,734.0541,0.2469,734.301,2.0102,736.323,1.5165,44.0,1.0,264.2,737.8512,1.3402,3.0,368.8
235,dc1_01,high,2,77,739.1914,3.0095,742.2009,1.7399,sn3,743.9408,dur2,0.047,743.9878,0.2469,744.2347,4.0088,748.2552,1.5165,54.0,0.0,380.2,749.7835,1.3402,3.0,722.1
236,dc1_01,high,2,78,751.1237,1.011,752.1347,1.7398,sc9,753.8745,dur1,0.0118,753.8863,0.2469,754.1332,2.0102,756.1552,1.5165,44.0,1.0,329.4,757.6835,1.3401,1.0,266.6
237,dc1_01,high,2,79,759.0236,1.011,760.0346,1.7399,sn3,761.7745,dur1,0.0118,761.7863,0.2468,762.0331,2.0103,764.0552,1.5165,54.0,0.0,403.9,765.5834,1.3402,2.0,268.7
238,dc1_03,low,1,1,0.012,1.011,1.023,1.7399,mc7,2.7629,dur1,0.0117,2.7746,0.2469,3.0215,6.0073,9.0405,1.5165,44.0,1.0,451.1,10.5688,1.4812,1.0,298.2
239,dc1_03,low,1,2,12.0618,3.0095,15.0713,1.7399,sc9,16.8112,dur2,0.047,16.8582,0.2469,17.1051,2.0102,19.1271,1.5165,44.0,1.0,384.4,20.6554,1.4459,2.0,182.4
240,dc1_03,low,1,4,31.1651,2.0103,33.1754,1.7399,mn7,34.9153,dur1,0.0117,34.927,0.2469,35.1739,2.0102,37.1959,1.5165,54.0,0.0,288.0,38.7242,1.4812,1.0,176.9
241,dc1_03,low,1,5,40.2172,2.0102,42.2274,1.7399,mn3,43.9673,dur2,0.047,44.0143,0.2469,44.2612,2.0103,46.2832,1.5165,54.0,0.0,231.4,47.8115,1.446,1.0,92.3
242,dc1_03,low,1,6,49.2692,1.011,50.2802,1.7399,mn7,52.0201,dur2,0.047,52.0671,0.2469,52.314,6.0073,58.333,1.5165,54.0,0.0,297.0,59.8613,1.446,2.0,353.1
243,dc1_03,low,1,7,61.319,1.011,62.33,1.7399,sc9,64.0699,dur3,0.0823,64.1522,0.2469,64.3991,2.0102,66.4211,1.5165,44.0,1.0,232.9,67.9493,1.4107,3.0,243.0
244,dc1_03,low,1,8,69.3718,2.0103,71.3821,1.7398,mn9,73.1219,dur1,0.0118,73.1337,0.2469,73.3806,4.0087,77.4011,1.5165,54.0,0.0,422.9,78.9294,1.4812,2.0,376.7
245,dc1_03,low,1,9,80.4224,3.0095,83.4319,1.7398,sc1,85.1717,dur1,0.0118,85.1835,0.2469,85.4304,2.0102,87.4524,1.5165,51.0,0.0,493.5,88.9806,1.4813,1.0,427.7
246,dc1_03,low,1,11,99.5257,3.0095,102.5352,1.7399,sc7,104.2751,dur1,0.0117,104.2868,0.2469,104.5337,2.0103,106.5557,1.5165,44.0,1.0,254.4,108.084,1.4812,1.0,232.7
247,dc1_03,low,1,12,109.577,1.011,110.588,1.7399,sn1,112.3279,dur2,0.047,112.3749,0.2469,112.6218,6.0072,118.6408,1.5165,54.0,0.0,286.7,120.1691,1.4459,2.0,249.8
